sl.no,smiles_format,xyz_file,energy,Formula,Mol_wt
86,C#C[C@]12[C][C@@H]3C=C[C@H]1[C@@H]32,c10h7_aggregates_ag_a_009_b_006_002_selected_result_006_000_ag_a_009_b_006.xyz,-345.838181,C9H6,114.222
83,C#CC1=C[C@@H](C#C)C=C1,c10h8_aggregates_ag_a_009_b_006_003_selected_result_018_000_ag_a_009_b_006.xyz,-345.915475,C9H6,114.222
99,C#CC1=C2C=C2CC=C1,c9h8_aggregates_ag_a_009_b_006_009_selected_result_024_000_ag_a_009_b_006.xyz,-345.883004,C9H6,114.222
51,[C]1C=C1C=C1C=CC=C1,c10h10_aggregates_ag_a_009_b_006_002_selected_result_011_000_ag_a_009_b_006.xyz,-345.895291,C9H6,114.222
90,C#CC1=C(C#C)CC=C1,c9h6_aggregates_ag_a_009_b_006_003_selected_result_024_001_ag_a_009_b_006.xyz,-345.932309,C9H6,114.222
48,C#CC#C[C](C)C#C[CH2],c9h9_aggregates_ag_a_009_b_006_008_selected_result_003_003_ag_a_009_b_006.xyz,-345.885631,C9H6,114.222
22,C#CC1=C[C@@H]2[C][C@@H]3[C@H]1[C@@H]32,c10h8_aggregates_ag_a_009_b_006_003_selected_result_010_000_ag_a_009_b_006.xyz,-345.843695,C9H6,114.222
20,C#C[C]1C2=C1C[CH]C=C2,c10h9_aggregates_ag_a_009_b_006_000_selected_result_006_000_ag_a_009_b_006.xyz,-345.883938,C9H6,114.222
19,[CH2]C#C[CH]C#CC#CC,c10h9_aggregates_ag_a_009_b_006_009_selected_result_017_000_ag_a_009_b_006.xyz,0.0,C9H6,114.222
18,C#CC(=C=C1CC1)C#C,c9h6_aggregates_ag_a_009_b_006_002_selected_result_002_000_ag_a_009_b_006.xyz,-345.849733,C9H6,114.222
17,CC#CC1=C(C#CC)[C]1,c9h7_aggregates_ag_a_009_b_006_004_selected_result_006_001_ag_a_009_b_006.xyz,-345.842539,C9H6,114.222
16,C1=CC=CC2=CC2=CC=1,c9h9_aggregates_ag_a_009_b_006_008_selected_result_006_004_ag_a_009_b_006.xyz,-345.903253,C9H6,114.222
15,C1=C/C=C\C#C/C=C\C=1,c9h6_aggregates_ag_a_009_b_006_002_selected_result_005_001_ag_a_009_b_006.xyz,-345.93554,C9H6,114.222
14,[C]1[CH]C1=C=C1[CH]CC=C1,c9h6_aggregates_ag_a_009_b_006_007_selected_result_007_001_ag_a_009_b_006.xyz,-345.853355,C9H6,114.222
9,C#CC#CC1=CC=CC1,c10h9_aggregates_ag_a_009_b_006_000_selected_result_030_001_ag_a_009_b_006.xyz,-345.944114,C9H6,114.222
8,C#CC#CC1C=CC=C1,c10h7_aggregates_ag_a_009_b_006_002_selected_result_027_000_ag_a_009_b_006.xyz,-345.925363,C9H6,114.222
7,C#CC#CC#C/C=C/C,c9h8_aggregates_ag_a_009_b_006_008_selected_result_005_000_ag_a_009_b_006.xyz,-345.905751,C9H6,114.222
5,C#CC#C/C=C1\[C@H]2C[C@@H]12,c9h6_aggregates_ag_a_009_b_006_007_selected_result_006_000_ag_a_009_b_006.xyz,-345.864155,C9H6,114.222
4,C#CC1=CC=CC1=C=C,c10h8_aggregates_ag_a_009_b_006_009_selected_result_006_000_ag_a_009_b_006.xyz,-345.942992,C9H6,114.222
3,C#C/C=C1\[C@H]2[C@@H]1C21C=C1,c10h7_aggregates_ag_a_009_b_006_001_selected_result_011_001_ag_a_009_b_006.xyz,-345.810619,C9H6,114.222
2,C#CC1=CC1=C=CC=C,c10h7_aggregates_ag_a_009_b_006_001_selected_result_022_000_ag_a_009_b_006.xyz,-345.853302,C9H6,114.222
1,C#C[CH]C1=C([CH]C=C)[C]1,c10h7_aggregates_ag_a_009_b_006_001_selected_result_016_000_ag_a_009_b_006.xyz,-345.812361,C9H6,114.222
49,[CH2]C#CC1=C[C]1C#CC,c9h7_aggregates_ag_a_009_b_006_004_selected_result_008_001_ag_a_009_b_006.xyz,-345.858849,C9H6,114.222
23,C#CC#CC=C=CC=C,c9h7_aggregates_ag_a_009_b_006_003_selected_result_016_000_ag_a_009_b_006.xyz,-345.893089,C9H6,114.222
25,C#CC=C=C[C]1[C@@H]2[CH][C@H]12,c10h7_aggregates_ag_a_009_b_006_001_selected_result_029_001_ag_a_009_b_006.xyz,-345.797633,C9H6,114.222
6,C#C[C@@]12[C][C@@H]1C([CH2])=C[CH]2,c9h6_aggregates_ag_a_009_b_006_001_selected_result_022_000_ag_a_009_b_006.xyz,-345.820855,C9H6,114.222
36,C#CC#C/C=C\C1C=C1,c9h6_aggregates_ag_a_009_b_006_007_selected_result_004_001_ag_a_009_b_006.xyz,-345.855026,C9H6,114.222
45,C#C[C]1C=C([CH2])[C@@H]2[CH][C]12,c9h6_aggregates_ag_a_009_b_006_001_selected_result_024_000_ag_a_009_b_006.xyz,-345.86423,C9H6,114.222
27,C#CC1=[C]C2([C]=C1)CC2,c9h6_aggregates_ag_a_009_b_006_002_selected_result_023_000_ag_a_009_b_006.xyz,-345.776326,C9H6,114.222
28,[C]1=C=C/C=C\C=C=C[CH]1,c10h6_aggregates_ag_a_009_b_006_006_selected_result_023_001_ag_a_009_b_006.xyz,-345.913383,C9H6,114.222
26,C#CC#CC=C=C1CC1,c9h6_aggregates_ag_a_009_b_006_007_selected_result_011_000_ag_a_009_b_006.xyz,-345.868793,C9H6,114.222
31,C#CC1=CC=C[C@@H]2[CH][C]12,c9h8_aggregates_ag_a_009_b_006_009_selected_result_018_000_ag_a_009_b_006.xyz,-345.898527,C9H6,114.222
32,C#CC#C/C=C/C=C=C,c10h7_aggregates_ag_a_009_b_006_003_selected_result_027_000_ag_a_009_b_006.xyz,-345.900098,C9H6,114.222
33,C#CC1=CC1=C=C1CC1,c9h6_aggregates_ag_a_009_b_006_002_selected_result_017_002_ag_a_009_b_006.xyz,-345.825214,C9H6,114.222
34,C#CC#CC#CC1CC1,c9h8_aggregates_ag_a_009_b_006_004_selected_result_015_000_ag_a_009_b_006.xyz,-345.887493,C9H6,114.222
43,C#C[CH]C1=C([CH2])[C@@H]1C#C,c9h6_aggregates_ag_a_009_b_006_002_selected_result_012_001_ag_a_009_b_006.xyz,-345.855111,C9H6,114.222
46,C#CC#C[CH]C[CH]C#C,c9h6_aggregates_ag_a_009_b_006_007_selected_result_026_001_ag_a_009_b_006.xyz,-345.794857,C9H6,114.222
42,C#C[C]1[C]2[CH]C=C([CH2])[C@@H]12,c10h7_aggregates_ag_a_009_b_006_002_selected_result_012_002_ag_a_009_b_006.xyz,-345.871091,C9H6,114.222
41,C#C[C@@]12[C@H]3[C][C@@H]1C=C[C@H]32,c10h7_aggregates_ag_a_009_b_006_002_selected_result_016_000_ag_a_009_b_006.xyz,-345.83599,C9H6,114.222
38,C#CC#C[C@H]1[C]C12CC2,c9h6_aggregates_ag_a_009_b_006_007_selected_result_020_000_ag_a_009_b_006.xyz,-345.768769,C9H6,114.222
39,C#CC#C[CH]C1=C[CH]C1,c10h7_aggregates_ag_a_009_b_006_000_selected_result_012_000_ag_a_009_b_006.xyz,-345.899174,C9H6,114.222
40,C#CC1=CC12C=CC=C2,c9h7_aggregates_ag_a_009_b_006_005_selected_result_027_000_ag_a_009_b_006.xyz,-345.904639,C9H6,114.222
77,[CH]=CC#CC#C/C=C/C,c10h8_aggregates_ag_a_009_b_007_005_selected_result_027_000_ag_a_009_b_007.xyz,0.0,C9H7,115.22899999999998
50,C#C[C]1C[C@]12C[C@H]2C#C,c9h7_aggregates_ag_a_009_b_007_009_selected_result_002_001_ag_a_009_b_007.xyz,-346.429856,C9H7,115.22899999999998
46,C#CC=C=C1C=C([CH2])C1,c9h7_aggregates_ag_a_009_b_007_009_selected_result_001_000_ag_a_009_b_007.xyz,-346.484329,C9H7,115.22899999999998
51,C#CC1=C([CH2])[C@H]2C[C@H]2[C]1,c9h9_aggregates_ag_a_009_b_007_003_selected_result_008_000_ag_a_009_b_007.xyz,-346.474452,C9H7,115.22899999999998
52,C#CC1=C([CH]C2CC2)[C]1,c9h9_aggregates_ag_a_009_b_007_003_selected_result_010_001_ag_a_009_b_007.xyz,-346.414055,C9H7,115.22899999999998
53,C#C[C@@H]1[CH]C2(C=C1)C=C2,c10h7_aggregates_ag_a_009_b_007_009_selected_result_028_000_ag_a_009_b_007.xyz,-346.449682,C9H7,115.22899999999998
47,C#CC#C[C][CH]C1CC1,c9h9_aggregates_ag_a_009_b_007_003_selected_result_021_001_ag_a_009_b_007.xyz,-346.473044,C9H7,115.22899999999998
44,[CH]c1cccc2c1[CH]C2,c9h7_aggregates_ag_a_009_b_007_001_selected_result_013_000_ag_a_009_b_007.xyz,-346.509784,C9H7,115.22899999999998
38,[CH2]C1=C(C#C/C=C/C)[C]1,c10h8_aggregates_ag_a_009_b_007_005_selected_result_007_000_ag_a_009_b_007.xyz,-346.433817,C9H7,115.22899999999998
40,[CH2][C]C#CC#C/C=C/C,c10h8_aggregates_ag_a_009_b_007_005_selected_result_015_000_ag_a_009_b_007.xyz,0.0,C9H7,115.22899999999998
39,C#CC#C[C@H]1[C]2[C@@H](C)[C@@H]21,c9h9_aggregates_ag_a_009_b_007_007_selected_result_014_000_ag_a_009_b_007.xyz,-346.404731,C9H7,115.22899999999998
54,[CH]1[C@@H]2c3ccccc3[C@H]12,c9h7_aggregates_ag_a_009_b_007_001_selected_result_006_000_ag_a_009_b_007.xyz,-346.536681,C9H7,115.22899999999998
35,C#C[CH]C#C/C=C/C=C,c9h9_aggregates_ag_a_009_b_007_007_selected_result_027_002_ag_a_009_b_007.xyz,-346.507205,C9H7,115.22899999999998
34,C#C[C][CH]C=C=C1CC1,c9h9_aggregates_ag_a_009_b_007_007_selected_result_009_003_ag_a_009_b_007.xyz,-346.44993,C9H7,115.22899999999998
33,C#CC1=C[C@]2([CH]C2)C=C1,c10h7_aggregates_ag_a_009_b_007_009_selected_result_003_000_ag_a_009_b_007.xyz,-346.488467,C9H7,115.22899999999998
32,[CH]c1ccc2c(c1)C[CH]2,c9h7_aggregates_ag_a_009_b_007_001_selected_result_024_000_ag_a_009_b_007.xyz,-346.51453,C9H7,115.22899999999998
43,C#C[C]1C=CC2(C=C2)C1,c10h7_aggregates_ag_a_009_b_007_009_selected_result_023_000_ag_a_009_b_007.xyz,-346.489879,C9H7,115.22899999999998
57,C#CC#C[CH]CC=C=C,c10h8_aggregates_ag_a_009_b_007_000_selected_result_001_000_ag_a_009_b_007.xyz,-346.472526,C9H7,115.22899999999998
67,[c]1cccc2c1[CH]C[CH]2,c9h9_aggregates_ag_a_009_b_007_005_selected_result_025_000_ag_a_009_b_007.xyz,-346.568945,C9H7,115.22899999999998
59,[CH]C1=C([CH2])C(C#C)=CC1,c9h9_aggregates_ag_a_009_b_007_003_selected_result_020_000_ag_a_009_b_007.xyz,-346.492378,C9H7,115.22899999999998
76,[CH2][C]C#CC1=CC12CC2,c9h7_aggregates_ag_a_009_b_007_007_selected_result_011_000_ag_a_009_b_007.xyz,0.0,C9H7,115.22899999999998
78,[C]1[C@@H]2[CH]C=C[C]3[CH]C[C@]132,c9h7_aggregates_ag_a_009_b_007_001_selected_result_028_000_ag_a_009_b_007.xyz,0.0,C9H7,115.22899999999998
74,[CH]1[C@@H]2C3=CC=CC3=C[C@H]12,c9h9_aggregates_ag_a_009_b_007_005_selected_result_013_000_ag_a_009_b_007.xyz,-346.529543,C9H7,115.22899999999998
80,C#C[C]1CC1=C=C1CC1,c9h9_aggregates_ag_a_009_b_007_007_selected_result_001_001_ag_a_009_b_007.xyz,-346.434454,C9H7,115.22899999999998
73,[CH]1C=C[C@@]23C[C]2C=C[C]13,c9h7_aggregates_ag_a_009_b_007_000_selected_result_017_001_ag_a_009_b_007.xyz,-346.532385,C9H7,115.22899999999998
31,c1ccc2c(c1)[C]1C[C@@H]12,c9h7_aggregates_ag_a_009_b_007_001_selected_result_022_000_ag_a_009_b_007.xyz,0.0,C9H7,115.22899999999998
82,[CH2]C1=C(C2=C[C]2)[C@@H]2C[C@H]12,c9h9_aggregates_ag_a_009_b_007_003_selected_result_018_000_ag_a_009_b_007.xyz,-346.423804,C9H7,115.22899999999998
58,C#C[CH]C1=C/C1=C\C=C,c9h7_aggregates_ag_a_009_b_007_009_selected_result_025_000_ag_a_009_b_007.xyz,-346.48143,C9H7,115.22899999999998
72,C#Cc1cccc([CH2])c1,c9h8_aggregates_ag_a_009_b_007_009_selected_result_020_005_ag_a_009_b_007.xyz,-346.589432,C9H7,115.22899999999998
70,C#C[C]C1=C([CH2])C(=C)C1,c10h9_aggregates_ag_a_009_b_007_001_selected_result_012_001_ag_a_009_b_007.xyz,0.0,C9H7,115.22899999999998
69,C#CC=C=C1[CH][C@H]1C=C,c9h9_aggregates_ag_a_009_b_007_007_selected_result_023_002_ag_a_009_b_007.xyz,-346.438914,C9H7,115.22899999999998
65,C#CC#C[CH]C(=C)C=C,c9h7_aggregates_ag_a_009_b_007_007_selected_result_021_001_ag_a_009_b_007.xyz,-346.502801,C9H7,115.22899999999998
64,C#CC#CC#C[CH]CC,c9h8_aggregates_ag_a_009_b_007_008_selected_result_001_001_ag_a_009_b_007.xyz,-346.489687,C9H7,115.22899999999998
62,[CH2][C]C#CC1=C/C1=C\C,c10h8_aggregates_ag_a_009_b_007_005_selected_result_002_000_ag_a_009_b_007.xyz,-343.603976,C9H7,115.22899999999998
61,C#C[C]1C=C[C@H](C#C)C1,c10h8_aggregates_ag_a_009_b_007_003_selected_result_001_000_ag_a_009_b_007.xyz,-346.508669,C9H7,115.22899999999998
60,[CH2]C1=CC=CC1=C1C=C1,c9h10_aggregates_ag_a_009_b_007_002_selected_result_001_000_ag_a_009_b_007.xyz,-346.526231,C9H7,115.22899999999998
71,C#CC#C/C=C1\[CH]CC1,c9h9_aggregates_ag_a_009_b_007_003_selected_result_023_001_ag_a_009_b_007.xyz,-346.494451,C9H7,115.22899999999998
30,C#C[C][CH][C@H]1C[C@H]1C#C,c9h7_aggregates_ag_a_009_b_007_009_selected_result_016_003_ag_a_009_b_007.xyz,0.0,C9H7,115.22899999999998
24,C#CC1=C([CH2])C([CH2])=C1[CH2],c10h9_aggregates_ag_a_009_b_007_001_selected_result_003_001_ag_a_009_b_007.xyz,-346.515501,C9H7,115.22899999999998
28,[CH]1C[C@@]23C=C[C@H]4[C@H]5[C@@]12[C@@]453,c9h7_aggregates_ag_a_009_b_007_001_selected_result_002_000_ag_a_009_b_007.xyz,-346.43572,C9H7,115.22899999999998
35,[c]1cccc2c1C=CC2,c9h7_aggregates_ag_a_009_b_006_008_selected_result_014_001_ag_a_009_b_006.xyz,-345.949158,C9H7,115.22899999999998
77,[CH]1[C]2CC3=CCC=C3[C]12,c10h6_aggregates_ag_a_009_b_006_008_selected_result_004_001_ag_a_009_b_006.xyz,-345.907139,C9H7,115.22899999999998
24,C#C[C]C1=[C]C(C)=CC1,c10h10_aggregates_ag_a_009_b_006_008_selected_result_000_004_ag_a_009_b_006.xyz,0.0,C9H7,115.22899999999998
4,C#CC1=C(C#C)C[CH]C1,c10h5_aggregates_ag_a_009_b_004_008_selected_result_029_006_ag_a_009_b_004.xyz,-344.597003,C9H7,115.22899999999998
29,C#CC#C[C]/C=C/[CH]C,c9h8_aggregates_ag_a_009_b_007_006_selected_result_004_000_ag_a_009_b_007.xyz,-346.493722,C9H7,115.22899999999998
78,C#CC#C[C@H]1C=C[CH]C1,c10h4_aggregates_ag_a_009_b_004_008_selected_result_022_004_ag_a_009_b_004.xyz,-344.607303,C9H7,115.22899999999998
119,[C]1=C2C=CC=C2CC=C1,c10h6_aggregates_ag_a_009_b_006_008_selected_result_003_001_ag_a_009_b_006.xyz,-345.949154,C9H7,115.22899999999998
1,C#CC=C=C1[CH][C@@H]1C=C,c9h7_aggregates_ag_a_009_b_007_009_selected_result_009_000_ag_a_009_b_007.xyz,-346.438921,C9H7,115.22899999999998
3,C#C[C]1CC12C=CC=C2,c9h7_aggregates_ag_a_009_b_007_005_selected_result_011_000_ag_a_009_b_007.xyz,-346.50253,C9H7,115.22899999999998
4,[c]1cccc2c1CC=C2,c9h7_aggregates_ag_a_009_b_007_008_selected_result_011_001_ag_a_009_b_007.xyz,-346.60447,C9H7,115.22899999999998
5,[CH2]C#CC1=C(/C=C/C)[C]1,c10h8_aggregates_ag_a_009_b_007_005_selected_result_023_000_ag_a_009_b_007.xyz,-346.444493,C9H7,115.22899999999998
6,C#Cc1ccccc1[CH2],c9h7_aggregates_ag_a_009_b_007_006_selected_result_021_000_ag_a_009_b_007.xyz,-346.591108,C9H7,115.22899999999998
7,[c]1ccc2c(c1)C=CC2,c9h7_aggregates_ag_a_009_b_007_002_selected_result_027_003_ag_a_009_b_007.xyz,-346.603826,C9H7,115.22899999999998
9,C1=C[C@@]23C[C@H]4[C]2[C@]43C=C1,c9h7_aggregates_ag_a_009_b_007_001_selected_result_010_000_ag_a_009_b_007.xyz,-346.454494,C9H7,115.22899999999998
10,C#CC#C/C=C/[CH]C=C,c10h8_aggregates_ag_a_009_b_007_000_selected_result_026_000_ag_a_009_b_007.xyz,-346.513961,C9H7,115.22899999999998
107,C#CC1=C[C@@H](C#C)C[CH]1,c9h4_aggregates_ag_a_009_b_004_009_selected_result_003_006_ag_a_009_b_004.xyz,-344.595481,C9H7,115.22899999999998
12,C#C/C=C1/C=C1[CH]C=C,c9h9_aggregates_ag_a_009_b_007_007_selected_result_019_002_ag_a_009_b_007.xyz,-346.481428,C9H7,115.22899999999998
25,C#CC#C[C]1C=CCC1,c10h9_aggregates_ag_a_009_b_007_000_selected_result_006_000_ag_a_009_b_007.xyz,-346.534115,C9H7,115.22899999999998
26,[CH2]C1=CC2=CC=CC2=C1,c9h10_aggregates_ag_a_009_b_007_003_selected_result_001_000_ag_a_009_b_007.xyz,-346.606548,C9H7,115.22899999999998
20,C#C[C][CH]C=C=CC=C,c9h7_aggregates_ag_a_009_b_007_003_selected_result_018_001_ag_a_009_b_007.xyz,-346.471221,C9H7,115.22899999999998
19,C#C[CH]c1ccccc1,c10h8_aggregates_ag_a_009_b_007_001_selected_result_018_000_ag_a_009_b_007.xyz,-346.602426,C9H7,115.22899999999998
27,C=C=C[CH]C#CC#CC,c10h9_aggregates_ag_a_009_b_007_009_selected_result_022_001_ag_a_009_b_007.xyz,-343.619432,C9H7,115.22899999999998
23,[CH2]C#CC#CC1C[C]C1,c9h7_aggregates_ag_a_009_b_007_007_selected_result_025_000_ag_a_009_b_007.xyz,0.0,C9H7,115.22899999999998
18,C#C[C]1C=CCC1=C=C,c9h7_aggregates_ag_a_009_b_007_008_selected_result_028_000_ag_a_009_b_007.xyz,-346.532234,C9H7,115.22899999999998
11,C#CC#C[C](C)C#CC,c9h9_aggregates_ag_a_009_b_007_008_selected_result_007_004_ag_a_009_b_007.xyz,-346.489872,C9H7,115.22899999999998
15,[CH]=CC/C=C/C#CC#C,c9h9_aggregates_ag_a_009_b_007_003_selected_result_004_001_ag_a_009_b_007.xyz,-346.444768,C9H7,115.22899999999998
14,[CH2][C]C#CC#CC1CC1,c9h7_aggregates_ag_a_009_b_007_007_selected_result_031_000_ag_a_009_b_007.xyz,0.0,C9H7,115.22899999999998
13,[CH]=C[C@H]1[CH]C(C#C)=C1[CH2],c9h9_aggregates_ag_a_009_b_007_003_selected_result_007_000_ag_a_009_b_007.xyz,-346.444616,C9H7,115.22899999999998
48,C=C1C=CC2=C1CC=C2,c10h9_aggregates_ag_a_009_b_008_006_selected_result_008_001_ag_a_009_b_008.xyz,-347.220775,C9H8,116.23599999999999
44,[CH]1[C]2C[C@@]23[C@@H]1[C@@H]1[C@@H]2[C@H]3[C@@H]21,c10h8_aggregates_ag_a_009_b_008_002_selected_result_008_007_ag_a_009_b_008.xyz,-347.042674,C9H8,116.23599999999999
50,C#CC#C/C=C/C1CC1,c9h8_aggregates_ag_a_009_b_008_004_selected_result_031_000_ag_a_009_b_008.xyz,-347.12455,C9H8,116.23599999999999
47,C#C[C@@H]1C=CC(C=C)=C1,c10h9_aggregates_ag_a_009_b_008_006_selected_result_023_000_ag_a_009_b_008.xyz,-347.160624,C9H8,116.23599999999999
43,C#CC=C=C(C)C#CC,c9h9_aggregates_ag_a_009_b_008_008_selected_result_006_001_ag_a_009_b_008.xyz,-347.111079,C9H8,116.23599999999999
39,C=C=C/C=C\C=C1C=C1,c9h10_aggregates_ag_a_009_b_008_002_selected_result_007_001_ag_a_009_b_008.xyz,-347.10122,C9H8,116.23599999999999
40,C1=CC1=C1C=C[C@@H]2C[C@H]12,c9h10_aggregates_ag_a_009_b_008_002_selected_result_009_001_ag_a_009_b_008.xyz,-347.125956,C9H8,116.23599999999999
51,C#CC1=C([CH2])[C@H]2C[C@H]2[CH]1,c9h9_aggregates_ag_a_009_b_008_003_selected_result_015_003_ag_a_009_b_008.xyz,-347.161771,C9H8,116.23599999999999
38,C1=CC1c1ccccc1,c9h9_aggregates_ag_a_009_b_008_002_selected_result_019_001_ag_a_009_b_008.xyz,-347.204417,C9H8,116.23599999999999
37,C=C1C=CC=C1C#CC,c10h9_aggregates_ag_a_009_b_008_009_selected_result_025_000_ag_a_009_b_008.xyz,-347.192157,C9H8,116.23599999999999
36,C#CC#CC1=CCCC1,c10h9_aggregates_ag_a_009_b_008_000_selected_result_028_000_ag_a_009_b_008.xyz,-347.158211,C9H8,116.23599999999999
35,[CH]1C[CH]c2ccccc21,c9h9_aggregates_ag_a_009_b_008_008_selected_result_020_000_ag_a_009_b_008.xyz,-347.252559,C9H8,116.23599999999999
33,C1=CC(=C2C=C2)C=CC1,c9h10_aggregates_ag_a_009_b_008_006_selected_result_009_000_ag_a_009_b_008.xyz,-347.155008,C9H8,116.23599999999999
32,[CH2][C]C#C[C]1[C]CCC1,c9h8_aggregates_ag_a_009_b_008_004_selected_result_016_001_ag_a_009_b_008.xyz,0.0,C9H8,116.23599999999999
42,C=C=c1ccc(=C)cc1,c9h10_aggregates_ag_a_009_b_008_006_selected_result_024_000_ag_a_009_b_008.xyz,-347.207751,C9H8,116.23599999999999
53,C=C=C1C=CC=C1C=C,c9h8_aggregates_ag_a_009_b_008_007_selected_result_015_000_ag_a_009_b_008.xyz,-347.188578,C9H8,116.23599999999999
62,CC#C[C]1[C]C=CC[CH]1,c9h8_aggregates_ag_a_009_b_008_001_selected_result_016_000_ag_a_009_b_008.xyz,-347.09178,C9H8,116.23599999999999
57,CC1=C(C2=CCC=C2)[C]1,c9h8_aggregates_ag_a_009_b_008_001_selected_result_002_000_ag_a_009_b_008.xyz,-347.127564,C9H8,116.23599999999999
71,[CH]1C=C[C@@]23C[C@@H]2C=C[C]13,c9h9_aggregates_ag_a_009_b_008_001_selected_result_022_000_ag_a_009_b_008.xyz,-347.201054,C9H8,116.23599999999999
66,C=C=Cc1ccccc1,c10h8_aggregates_ag_a_009_b_008_001_selected_result_002_001_ag_a_009_b_008.xyz,-347.242953,C9H8,116.23599999999999
70,C#C[C](C#C[CH2])C1CC1,c10h8_aggregates_ag_a_009_b_008_002_selected_result_003_000_ag_a_009_b_008.xyz,-347.104721,C9H8,116.23599999999999
65,C=C1[C]2CC=C[C@@]23C[C]13,c10h8_aggregates_ag_a_009_b_008_002_selected_result_015_003_ag_a_009_b_008.xyz,-347.098875,C9H8,116.23599999999999
73,C=C1Cc2ccccc21,c9h9_aggregates_ag_a_009_b_008_002_selected_result_012_001_ag_a_009_b_008.xyz,-347.240066,C9H8,116.23599999999999
64,[CH2]C#CC1=C[CH][C@@H]2C[C@H]12,c9h8_aggregates_ag_a_009_b_008_001_selected_result_005_001_ag_a_009_b_008.xyz,-347.159551,C9H8,116.23599999999999
69,C#CC#C[C](C)[CH][C]C,c9h9_aggregates_ag_a_009_b_008_008_selected_result_023_001_ag_a_009_b_008.xyz,-347.036121,C9H8,116.23599999999999
68,[CH]=Cc1cccc([CH2])c1,c9h8_aggregates_ag_a_009_b_008_009_selected_result_029_000_ag_a_009_b_008.xyz,-347.110207,C9H8,116.23599999999999
77,[CH]1[C]2CC3=CCC=C3[C@@H]12,c10h8_aggregates_ag_a_009_b_008_002_selected_result_004_004_ag_a_009_b_008.xyz,-347.135724,C9H8,116.23599999999999
31,C1=CC2=CCC=CC2=C1,c9h9_aggregates_ag_a_009_b_008_008_selected_result_005_000_ag_a_009_b_008.xyz,-347.24731,C9H8,116.23599999999999
76,C#C[C@]12C[C@@H]3C=C[C@H]1[C@@H]32,c9h8_aggregates_ag_a_009_b_008_005_selected_result_004_000_ag_a_009_b_008.xyz,-347.131588,C9H8,116.23599999999999
75,C[C@@H]1C=C2CC=[C][C]=C21,c10h8_aggregates_ag_a_009_b_008_001_selected_result_027_002_ag_a_009_b_008.xyz,-347.072104,C9H8,116.23599999999999
60,[CH2]C#CC#C/C=C/[CH]C,c9h8_aggregates_ag_a_009_b_008_006_selected_result_019_000_ag_a_009_b_008.xyz,0.0,C9H8,116.23599999999999
59,C#CC1=C([CH2])C=CC[CH]1,c9h8_aggregates_ag_a_009_b_008_009_selected_result_004_001_ag_a_009_b_008.xyz,-347.186286,C9H8,116.23599999999999
58,C#C/C=C1\C=CC=C1C,c9h8_aggregates_ag_a_009_b_008_000_selected_result_010_001_ag_a_009_b_008.xyz,-347.183857,C9H8,116.23599999999999
56,C=C1[CH][C]2C[C@@]23C=C[C@@H]13,c10h8_aggregates_ag_a_009_b_008_002_selected_result_023_001_ag_a_009_b_008.xyz,-347.100105,C9H8,116.23599999999999
30,[CH]=C=[C]C=C=C/C=C/C,c9h8_aggregates_ag_a_009_b_008_006_selected_result_028_000_ag_a_009_b_008.xyz,-347.047037,C9H8,116.23599999999999
63,[CH2]C#CC1=CCC=C1[CH2],c9h10_aggregates_ag_a_009_b_007_002_selected_result_018_001_ag_a_009_b_007.xyz,-346.558666,C9H8,116.23599999999999
28,C#C[C]1CC[CH]C2=C1C2,c9h8_aggregates_ag_a_009_b_008_009_selected_result_029_001_ag_a_009_b_008.xyz,-347.107694,C9H8,116.23599999999999
2,C1=Cc2ccccc2C1,c10h10_aggregates_ag_a_009_b_007_002_selected_result_027_004_ag_a_009_b_007.xyz,-346.659263,C9H8,116.23599999999999
8,C#C[C]C1=C[C@@H](C)C=C1,c10h10_aggregates_ag_a_009_b_007_008_selected_result_002_006_ag_a_009_b_007.xyz,-346.526199,C9H8,116.23599999999999
17,C#CC1=CCC=C1C=C,c9h7_aggregates_ag_a_009_b_007_008_selected_result_024_000_ag_a_009_b_007.xyz,-346.555504,C9H8,116.23599999999999
21,[C]1=[C]CC2=CCC=C2C1,c9h7_aggregates_ag_a_009_b_007_000_selected_result_007_001_ag_a_009_b_007.xyz,-346.506047,C9H8,116.23599999999999
22,C#CC1=C[C@@H](C=C)C=C1,c10h7_aggregates_ag_a_009_b_007_009_selected_result_001_000_ag_a_009_b_007.xyz,-346.558432,C9H8,116.23599999999999
49,C#CC(=C)C1C=CC=C1,c9h7_aggregates_ag_a_009_b_007_005_selected_result_023_000_ag_a_009_b_007.xyz,-346.546804,C9H8,116.23599999999999
68,C#C/C=C/C1C=CC=C1,c9h7_aggregates_ag_a_009_b_007_005_selected_result_029_001_ag_a_009_b_007.xyz,-346.558255,C9H8,116.23599999999999
1,C1=Cc2ccccc2C1,c9h8_aggregates_ag_a_009_b_008_008_selected_result_010_000_ag_a_009_b_008.xyz,-347.288162,C9H8,116.23599999999999
2,C#Cc1cccc(C)c1,c9h8_aggregates_ag_a_009_b_008_009_selected_result_004_000_ag_a_009_b_008.xyz,-347.236777,C9H8,116.23599999999999
3,C#CC1=CC[C@H](C#C)C1,c9h8_aggregates_ag_a_009_b_008_005_selected_result_011_000_ag_a_009_b_008.xyz,-347.137168,C9H8,116.23599999999999
