Unnamed: 0,smiles,Formula,Mol_wt
15725,C(CCCCCCc1cc2c(cc1)cccc2)CCCCCCC/C=C/C,C27H40,364.81999999999994
9628,[C@]12([C@@H](CC[C@H]1[C@H](C)/C=C/[C@@H](C(C)C)C)c1c(CC2)c2c(cc1)CCCC2)C,C27H40,364.81999999999994
15752,[C@H](Cc1c(cc(c(c1)CC)CC)CC)(c1c(cc(c(c1)CC)CC)CC)C,C27H40,364.81999999999994
15767,C(Cc1c(c(cc(c1)CC)CC)CC)Cc1c(c(cc(c1)CC)CC)CC,C27H40,364.81999999999994
15711,C(CCCc1cc2c(cc1)cccc2)CCC/C=C/CCCCCCCC,C27H40,364.81999999999994
15709,C(CCCCC)CCC/C=C/CCCCCCc1cc2c(cc1)cccc2,C27H40,364.81999999999994
15712,C(CCCC/C=C/CCCCCCC)CCCc1c2c(ccc1)cccc2,C27H40,364.81999999999994
15713,C(CCCC/C=C/CCCCCCC)CCCc1cc2c(cc1)cccc2,C27H40,364.81999999999994
15714,C(CCCCc1c2c(ccc1)cccc2)CCCC/C=C/CCCCCC,C27H40,364.81999999999994
15715,C(CCCCc1cc2c(cc1)cccc2)CCCC/C=C/CCCCCC,C27H40,364.81999999999994
15766,C(Cc1c(c(c(cc1)CC)CC)CC)Cc1c(c(c(cc1)CC)CC)CC,C27H40,364.81999999999994
15754,[C@@H](Cc1cc(c(c(c1)CC)CC)CC)(c1cc(c(c(c1)CC)CC)CC)C,C27H40,364.81999999999994
15722,C(CCCCCCC/C=C/CC)CCCCCc1c2c(ccc1)cccc2,C27H40,364.81999999999994
15716,C(CCCCC/C=C/CCCCC)CCCCc1c2c(ccc1)cccc2,C27H40,364.81999999999994
15717,C(CCCCC/C=C/CCCCC)CCCCc1cc2c(cc1)cccc2,C27H40,364.81999999999994
15718,C(CCCCCC/C=C/CCCC)CCCCc1c2c(ccc1)cccc2,C27H40,364.81999999999994
15719,C(CCCCCc1cc2c(cc1)cccc2)CCCCC/C=C/CCCC,C27H40,364.81999999999994
16108,C(c1c([C@H](Cc2c(C(C)(C)C)cccc2)C)ccc(C(C)(C)C)c1)(C)(C)C,C27H40,364.81999999999994
15721,C(CCCCCC/C=C/CCC)CCCCCc1cc2c(cc1)cccc2,C27H40,364.81999999999994
15753,[C@H](Cc1c(cc(cc1CC)CC)CC)(c1c(cc(cc1CC)CC)CC)C,C27H40,364.81999999999994
16109,C(c1c([C@H](c2cc(C(C)(C)C)ccc2)CC)ccc(C(C)(C)C)c1)(C)(C)C,C27H40,364.81999999999994
16120,[C@@H](c1c(C(C)(C)C)ccc(C(C)(C)C)c1)(Cc1c(C(C)(C)C)cccc1)C,C27H40,364.81999999999994
16135,[C@@H](c1cc(C(C)(C)C)cc(C(C)(C)C)c1)(c1c(C(C)(C)C)cccc1)CC,C27H40,364.81999999999994
15493,C(c1c(cc(cc1CC)CC)CC)(c1c(cc(cc1CC)CC)CC)CC,C27H40,364.81999999999994
15492,C(c1c(cc(c(c1)CC)CC)CC)(c1c(cc(c(c1)CC)CC)CC)CC,C27H40,364.81999999999994
16122,C(c1c(C[C@H](c2cc(C(C)(C)C)ccc2)C)cc(C(C)(C)C)cc1)(C)(C)C,C27H40,364.81999999999994
15491,C(c1c(c(ccc1CC)CC)CC)(c1c(c(ccc1CC)CC)CC)CC,C27H40,364.81999999999994
15490,C(c1c(c(cc(c1)CC)CC)CC)(c1c(c(cc(c1)CC)CC)CC)CC,C27H40,364.81999999999994
16123,C(c1c(CCCc2cc(C(C)(C)C)ccc2)cc(C(C)(C)C)cc1)(C)(C)C,C27H40,364.81999999999994
16124,C(c1c([C@H](Cc2cc(C(C)(C)C)ccc2)C)cc(C(C)(C)C)cc1)(C)(C)C,C27H40,364.81999999999994
15489,C(c1c(c(c(cc1)CC)CC)CC)(c1c(c(c(cc1)CC)CC)CC)CC,C27H40,364.81999999999994
16117,[C@H](c1c(C(C)(C)C)ccc(C(C)(C)C)c1)(c1c(C(C)(C)C)cccc1)CC,C27H40,364.81999999999994
16125,C(c1c([C@@H](CC)c2ccc(C(C)(C)C)cc2)cc(C(C)(C)C)cc1)(C)(C)C,C27H40,364.81999999999994
11897,C(c1cc(CCCCCc2cc(C(C)(C)C)ccc2C)c(cc1)C)(C)(C)C,C27H40,364.81999999999994
16110,C(c1c(C[C@H](c2cc(C(C)(C)C)ccc2)C)ccc(C(C)(C)C)c1)(C)(C)C,C27H40,364.81999999999994
16116,C(c1c([C@H](Cc2ccc(C(C)(C)C)cc2)C)ccc(C(C)(C)C)c1)(C)(C)C,C27H40,364.81999999999994
16127,C(c1c(CCCc2ccc(C(C)(C)C)cc2)cc(C(C)(C)C)cc1)(C)(C)C,C27H40,364.81999999999994
16115,C(c1c(CCCc2ccc(C(C)(C)C)cc2)ccc(C(C)(C)C)c1)(C)(C)C,C27H40,364.81999999999994
16128,C(c1c([C@H](Cc2ccc(C(C)(C)C)cc2)C)cc(C(C)(C)C)cc1)(C)(C)C,C27H40,364.81999999999994
8830,C1(CCCC(=C1/C=C/C(=C\C=C/[C@@H](C/C=C/C=C(\C)/C=C/C)C)/C)C)(C)C,C27H40,364.81999999999994
16129,c1(C[C@@H](c2c(C(C)(C)C)cccc2)C)c(C(C)(C)C)cccc1C(C)(C)C,C27H40,364.81999999999994
16130,c1(c(C(C)(C)C)cccc1C(C)(C)C)CCCc1c(C(C)(C)C)cccc1,C27H40,364.81999999999994
16114,C(c1c(C[C@H](c2ccc(C(C)(C)C)cc2)C)ccc(C(C)(C)C)c1)(C)(C)C,C27H40,364.81999999999994
16131,c1(c(C(C)(C)C)cccc1C(C)(C)C)C[C@@H](c1cc(C(C)(C)C)ccc1)C,C27H40,364.81999999999994
16132,C(c1c(c(C(C)(C)C)ccc1)CCCc1cc(C(C)(C)C)ccc1)(C)(C)C,C27H40,364.81999999999994
7673,c12c3CCc1cccc2c(CCCCCCCCCCCCCCC)cc3,C27H40,364.81999999999994
15494,C(c1cc(c(c(c1)CC)CC)CC)(c1cc(c(c(c1)CC)CC)CC)CC,C27H40,364.81999999999994
15502,C(c1c(c(c(cc1)CC)CC)CC)(c1c(c(c(cc1)CC)CC)CC)(C)C,C27H40,364.81999999999994
16126,C(c1c(C[C@H](c2ccc(C(C)(C)C)cc2)C)cc(C(C)(C)C)cc1)(C)(C)C,C27H40,364.81999999999994
16118,[C@H](Cc1c(C(C)(C)C)ccc(C(C)(C)C)c1)(c1c(C(C)(C)C)cccc1)C,C27H40,364.81999999999994
16121,[C@@H](c1c(C(C)(C)C)ccc(C(C)(C)C)c1)(c1cc(C(C)(C)C)ccc1)CC,C27H40,364.81999999999994
16111,C(c1c(CCCc2cc(C(C)(C)C)ccc2)ccc(C(C)(C)C)c1)(C)(C)C,C27H40,364.81999999999994
16136,[C@H](Cc1cc(C(C)(C)C)cc(C(C)(C)C)c1)(c1c(C(C)(C)C)cccc1)C,C27H40,364.81999999999994
16113,C(c1c([C@@H](CC)c2ccc(C(C)(C)C)cc2)ccc(C(C)(C)C)c1)(C)(C)C,C27H40,364.81999999999994
16137,C(c1cc(C(C)(C)C)cc(CCCc2c(C(C)(C)C)cccc2)c1)(C)(C)C,C27H40,364.81999999999994
16138,[C@H](c1cc(C(C)(C)C)cc(C(C)(C)C)c1)(Cc1c(C(C)(C)C)cccc1)C,C27H40,364.81999999999994
16112,C(c1c([C@H](Cc2cc(C(C)(C)C)ccc2)C)ccc(C(C)(C)C)c1)(C)(C)C,C27H40,364.81999999999994
16139,[C@H](c1cc(C(C)(C)C)cc(C(C)(C)C)c1)(c1cc(C(C)(C)C)ccc1)CC,C27H40,364.81999999999994
16162,C(CCCCCc1c(CCc2ccccc2)cccc1)CCCCCCC,C27H40,364.81999999999994
24722,[C@]1(C(=C(C(=C1c1ccccc1)CC)CC)CC)(CC)/C=C/CCCCCC,C27H40,364.81999999999994
8442,C(CCCC(c1ccccc1)c1ccccc1)CCCCCCCCCC,C27H40,364.81999999999994
16148,C(c1cc(C(C)(C)C)cc(C(C)(C)C)c1)(c1ccc(C(C)(C)C)cc1)(C)C,C27H40,364.81999999999994
10930,[C@]12([C@@H](C(CCC2)(C)C)CC[C@]2([C@H]1CCc1c2ccc2c1CC[C@H]2CC)C)C,C27H40,364.81999999999994
16140,C(c1cc(C(C)(C)C)cc(C[C@H](c2cc(C(C)(C)C)ccc2)C)c1)(C)(C)C,C27H40,364.81999999999994
16147,C(c1cc(C(C)(C)C)cc([C@@H](Cc2ccc(C(C)(C)C)cc2)C)c1)(C)(C)C,C27H40,364.81999999999994
16146,C(c1cc(C(C)(C)C)cc(c1)CCCc1ccc(C(C)(C)C)cc1)(C)(C)C,C27H40,364.81999999999994
16145,C(c1cc(C(C)(C)C)cc(C[C@H](c2ccc(C(C)(C)C)cc2)C)c1)(C)(C)C,C27H40,364.81999999999994
16141,C(c1cc(C(C)(C)C)cc(c1)CCCc1cc(C(C)(C)C)ccc1)(C)(C)C,C27H40,364.81999999999994
16144,C(c1cc(C(C)(C)C)cc([C@@H](c2ccc(C(C)(C)C)cc2)CC)c1)(C)(C)C,C27H40,364.81999999999994
16143,C(c1cc(C(C)(C)C)cc(C(C)(C)C)c1)(c1cc(C(C)(C)C)ccc1)(C)C,C27H40,364.81999999999994
16142,C(c1cc(C(C)(C)C)cc([C@@H](Cc2cc(C(C)(C)C)ccc2)C)c1)(C)(C)C,C27H40,364.81999999999994
16134,C(c1c(c(C(C)(C)C)ccc1)CCCc1ccc(C(C)(C)C)cc1)(C)(C)C,C27H40,364.81999999999994
10529,C(CCCCCCC/C=C/c1cc2c(cc1)cccc2)CCCCCCC,C27H40,364.81999999999994
15751,[C@H](Cc1c(c(ccc1CC)CC)CC)(c1c(c(ccc1CC)CC)CC)C,C27H40,364.81999999999994
16103,c1(c(C(C)(C)C)cc(C(C)(C)C)cc1C(C)(C)C)C[C@@H](c1ccccc1)C,C27H40,364.81999999999994
19113,C1(CCCCCCCCCCC(CCCCCCCCCC1)(C)C)(C)C,C26H52,364.88399999999996
2725,C1(CCC(CCCCCC(CCC(CCCCC1)(C)C)(C)C)(C)C)(C)C,C26H52,364.88399999999996
16201,C1(=C(C#C)C#C)C#CC#CC(=C(C#C)C#C)C#CC#CC(=C(C#C)C#C)C#CC#C1,C30H6,366.64199999999994
16788,[C@@H]12C#C[C@H]3C#C[C@@H](C#C1)C#CC#C[C@@H]1C#C[C@@H](C#C[C@@H](C#C1)C#CC#C2)C#CC#C3,C30H6,366.64199999999994
22286,C1(=C=C=C(C#CC(=C=C=C(C#CC(=C=C=C(C#C1)C#C)C#C)C#C)C#C)C#C)C#C,C30H6,366.64199999999994
16791,[C@@H]12[C@H]3C#CC#C[C@H]4[C@H](C#CC#C[C@H]([C@@H](C#CC#C3)C#CC#C4)C#CC#C2)C#CC#C1,C30H6,366.64199999999994
20656,C12(c3c4c(c5c2cccc5)cccc4ccc3)c2c(c3c1cccc3)cccc2,C29H18,366.70599999999996
20655,C12(c3c(c4c1cccc4)c1c(cc3)cccc1)c1c(c3c2cccc3)cccc1,C29H18,366.70599999999996
22018,c12c3c4c5c(c1cc(cc2c3ccc4)C(C)C)c1c2c3c5cccc3c2ccc1,C29H18,366.70599999999996
1737,c12c3c4c5c(c1cc1c(c2ccc3c2c(c4)cccc2)cccc1)cc(cc5)C,C29H18,366.70599999999996
21945,C1(=C=C2c3c(C=Cc4c2cccc4)cccc3)c2c(c3c1cccc3)cccc2,C29H18,366.70599999999996
15161,[C@]123[C@](CCC1)(C1=C2C#Cc2c(cccc2)C#Cc2c(C#C1)cccc2)C=CC=C3,C29H18,366.70599999999996
15181,c12c3c4c(Cc1ccc1c2c2c(cc1)cccc2)cccc4c1c(c3)cccc1,C29H18,366.70599999999996
23623,[C@@H]12C(=c3c(=C1)c1c(c4c3cccc4)cccc1)c1c(c3c2cccc3)cccc1,C29H18,366.70599999999996
8081,C1c2c(c3c1cc(cc3)C#Cc1ccccc1)ccc(c2)C#Cc1ccccc1,C29H18,366.70599999999996
16725,c12c3c4c5cc2ccc2c1c(cc3ccc4ccc5)cc(c2)c1c(cccc1)C,C29H18,366.70599999999996
29778,C(c1cc(c2cc(C(C)(C)C)cc3c2cccc3)c2c(c1)cccc2)(C)(C)C,C28H30,366.77
27347,C1Cc2c(c(CCc3c(c1cc(c3)C)C)cc(c2)/C=C/c1ccc(cc1)C)C,C28H30,366.77
27253,C1CCc2c(c(CCc3c(c1cc(c3)/C=C/c1ccc(cc1)C)C)ccc2)C,C28H30,366.77
22413,[C@@H](C/C=C/Cc1ccccc1)(C/C=C/Cc1ccccc1)c1ccc(cc1)C,C28H30,366.77
18226,C(c1c(c2c(C(C)(C)C)cc3c(c2)cccc3)cc2c(c1)cccc2)(C)(C)C,C28H30,366.77
13713,c1(c2c3c(cc2)c(ccc(c3)C(C)C)C)c2c(cc1)cc(C(C)C)ccc2C,C28H30,366.77
7674,C(c1cc2c(cc(c3cc4c(cc(CCCC)cc4)cc3)cc2)cc1)CCC,C28H30,366.77
18085,C1(=C(C(=C(C1)C)C)C)c1ccc(c2ccc(C3=C(C(=C(C3)C)C)C)cc2)cc1,C28H30,366.77
14311,[C@H]12[C@@H](C[C@H](C1)CC2)C1=C[C@H](C(C2c3c(c4c2cccc4)cccc3)(C)C)C=C1,C28H30,366.77
24181,C(CC)CC#CC(=C(C)C)C#CC#CC#CC#CC(=C(C)C)C#CCCCC,C28H30,366.77
23759,C1(CCCCC1)C/C(=C(\Cc1ccccc1)/c1ccccc1)/c1ccccc1,C28H30,366.77
22839,C1(CCc2c(c3c1cccc3)cc1CCC(c3c(c1c2)cccc3)(C)C)(C)C,C28H30,366.77
23758,C1(CCCCC1)C/C(=C(/Cc1ccccc1)\c1ccccc1)/c1ccccc1,C28H30,366.77
17487,C(c1ccc(cc1)/C=C(/C(=C/c1ccc(C(C)(C)C)cc1)/C#C)\C#C)(C)(C)C,C28H30,366.77
26690,C(c1cc2c(c(c1)CCc1cc(CC2)ccc1)/C=C\c1ccccc1)(C)(C)C,C28H30,366.77
27252,C1(c2c(CCc3c1cccc3)cccc2)(c1ccc(C(C)(C)C)cc1)CC=C,C28H30,366.77
19039,C(c1cc2c(c3c(C2=Cc2ccccc2)cc(C(C)(C)C)cc3)cc1)(C)(C)C,C28H30,366.77
21479,C1(C(=C(c2cc3c(cc2)cccc3)c2ccccc2)C2CCCC2)CCCC1,C28H30,366.77
27072,C(c1ccc(cc1)C#CC(=C)C(=C)C#Cc1ccc(C(C)(C)C)cc1)(C)(C)C,C28H30,366.77
15134,c1(c(cc(c(c1)C)/C=C/c1cc(cc(c1)C)C)C)/C=C/c1cc(cc(c1)C)C,C28H30,366.77
27254,C(c1cc2c(c(c1)CCc1cc(CC2)ccc1)/C=C/c1ccccc1)(C)(C)C,C28H30,366.77
27879,C1CCc2c(c(CCc3c(c1cc(c3)/C=C\c1ccc(cc1)C)C)ccc2)C,C28H30,366.77
27348,C1Cc2c(c(CCc3c(c1cc(c3)C)C)cc(c2)/C=C\c1ccc(cc1)C)C,C28H30,366.77
26781,[C@]12([C@@H]([C@@]3([C@@H](CC2)C(C(=C(C)C)CC3)(C)C)C)CCC2=C(CC[C@@]12C)C=C)C,C27H42,366.83399999999995
20684,c1(c(c(c2c(c1CCCC)cc(cc2)C)CCCC)CCCC)CCCC,C27H42,366.83399999999995
21621,C1(=C(Cc2c(C(=C1CCCC)CCCC)cccc2)CCCC)CCCC,C27H42,366.83399999999995
11770,[C@@]12([C@@H]([C@@]34CC[C@@H](CC3)CC4)[C@@]34CC[C@@H](CC3)CC4)C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,C27H42,366.83399999999995
14172,C1(=CC(=CC1)CCCCCC#CC(C)(C)C)CCCCCC#CC(C)(C)C,C27H42,366.83399999999995
7317,[C@]12([C@@H](CC[C@@H]1c1c(CC2)c2c(cc1)CCCC2)[C@H](CC[C@H](C(C)C)C)C)C,C27H42,366.83399999999995
4243,[C@]12([C@@H](CC[C@@H]1c1c(CC2)c(c2c(c1)CCCC2)C)[C@@H](CCCC(C)C)C)C,C27H42,366.83399999999995
14171,C1(=C(C2=C1CCCCCC1=CC(=CC1)CCCCC2)C(C)(C)C)C(C)(C)C,C27H42,366.83399999999995
19908,[C@@]12([C@@H](CC[C@@H]1[C@@H](CCCC(C)C)C)C1=CC=C3[C@@]([C@H]1CC2)(CC=CC3)C)C,C27H42,366.83399999999995
27349,[C@]12([C@@H]([C@@]3([C@@H](CC2)C(C(=C(C)C)CC3)(C)C)C)CC=C2[C@]1(CC[C@H]2C=C)C)C,C27H42,366.83399999999995
24660,C(CCc1c(cc(CCCCCCCC)c(c1)C#CC)C=C)CCCCC,C27H42,366.83399999999995
3879,[C@@]12([C@H]([C@H]3[C@H](CC2)[C@@]2(C(=CC=CC2)C=C3)C)CC[C@@H]1[C@@H](CCCC(C)C)C)C,C27H42,366.83399999999995
14175,C1(=C2C(=C1CCCCCC1=CCC(=C1)CCCCC2)C(C)(C)C)C(C)(C)C,C27H42,366.83399999999995
5813,[C@]12([C@H](CCC1=C1[C@@H]([C@]3(CCCC=C3C=C1)C)CC2)[C@@H](CCCC(C)C)C)C,C27H42,366.83399999999995
27255,[C@]12([C@@H]([C@@]3([C@@H](CC2)C(C(=C(C)C)CC3)(C)C)C)CC=C2[C@]1(CC[C@@H]2C=C)C)C,C27H42,366.83399999999995
21076,[C@H]1(CC[C@H](CC1)CCC#Cc1ccc(CCCCCC)cc1)CCCCC,C27H42,366.83399999999995
23771,[C@]12([C@H](CC[C@H]1c1c(CC2)c(c2c(c1)CCCC2)C)[C@H](CCCC(C)C)C)C,C27H42,366.83399999999995
22934,C1c2c(C(=Cc3ccccc3)c3c1cc1c(c3)cccc1)cc1c(c2)cccc1,C29H20,368.71999999999997
14236,[C@]12(c3c([C@@H](c4c1cccc4)c1c2cccc1)cccc3)C=C=Cc1ccccc1,C29H20,368.71999999999997
17521,[C@@]12(C(=Cc3c1cccc3)C(=Cc1c2cccc1)c1ccccc1)c1ccccc1,C29H20,368.71999999999997
29327,c1(c2c3c(cc4c2cccc4)cccc3)c2c(c(c3c1cccc3)C)cccc2,C29H20,368.71999999999997
26401,C(c1c(cccc1)C#Cc1ccccc1)c1c(cccc1)C#Cc1ccccc1,C29H20,368.71999999999997
16221,[C@@H]1(C(=C=C=C=C=C=C([C@@H]2C=CC=C2)c2ccccc2)c2ccccc2)C=CC=C1,C29H20,368.71999999999997
23579,C1(c2c(c3c1cccc3)cccc2)/C=C\1/c2c(c3c1cccc3)ccc(c2)C=C,C29H20,368.71999999999997
22678,[C@]123[C@@]4(C[C@H]([C@H]1c1c2cc2c(c1)cccc2)c1c4cc2c(c1)cccc2)C=CC=C3,C29H20,368.71999999999997
21268,c12c3c4c5c6c1c1Cc6ccc5Cc4ccc3C(c2cc1)c1c(cccc1C)C,C29H20,368.71999999999997
12453,c12Cc3c(c1ccc(c2)c1ccc(c2cc4c(cc2)cccc4)cc1)cccc3,C29H20,368.71999999999997
29035,[C@@]123[C@@]4([C@@H](c5c2cccc5)c2c3cccc2)c2c([C@@]1(c1c4cccc1)C)cccc2,C29H20,368.71999999999997
4221,C(c1c2c(cc3c1cccc3)cccc2)c1c2c(cc3c1cccc3)cccc2,C29H20,368.71999999999997
27158,c12c(c3c(C1)cccc3)c(c1c(c2c2ccccc2)cccc1)c1ccccc1,C29H20,368.71999999999997
13521,C1(c2c(c3c1cccc3)cccc2)/C=C/C=C1c2c(c3c1cccc3)cccc2,C29H20,368.71999999999997
29482,[C@]123[C@H]4c5c([C@H]1c1c([C@@H]2c2c([C@H]3c3c4cccc3)cccc2)cccc1)cccc5,C29H20,368.71999999999997
4220,C1(=Cc2c3c(cc4c2cccc4)cccc3)c2c(Cc3c1cccc3)cccc2,C29H20,368.71999999999997
19758,[C@H]12CCC[C@@H](C3=C1C#Cc1c(cccc1)C#Cc1c(C#C3)cccc1)C=CC=C2,C29H20,368.71999999999997
8694,C(c1ccccc1)(c1ccccc1)(c1ccccc1)C#CC#Cc1ccccc1,C29H20,368.71999999999997
24622,C12(CC1)c1c(c3c2cccc3)c2c(c3c1c1c(C3)cccc1)c1c(C2)cccc1,C29H20,368.71999999999997
22580,[C@@H]12C3=CC=C[C@@H](C3=Cc3c1cc1[C@H](C=Cc1c3)c1ccccc1)c1c2cccc1,C29H20,368.71999999999997
20497,[C@H]1([C@@H](c2ccc(C(C)C)cc2)C#CCCCCC#C1)c1ccc(C(C)C)cc1,C28H32,368.784
13114,c12[C@H]3CC[C@@H]4c2c(c2c5c6[C@@H](CC[C@@H]7c6c(c(c15)CC3)CCC7)CC2)CCC4,C28H32,368.784
14792,[C@H]12[C@H]([C@H]3[C@@H]1[C@@H]1[C@@H]4[C@H]([C@H]3C1)[C@@H]1[C@H]4[C@@H]3C[C@H]1C=C3)[C@H]1[C@H]3[C@@H]([C@@H]2C1)[C@H]1[C@@H]3[C@H]2C[C@@H]1C=C2,C28H32,368.784
23901,c12c3c(CCCCCCCCCC)ccc1c1c(c2ccc3)cccc1C=C,C28H32,368.784
29863,[C@@]12([C@H]3C(=C4C(=CCCCCC4)C2=CCCCCC1)C=CC=C3)c1ccccc1,C28H32,368.784
30067,[C@@H]12[C@@H]([C@@H]3[C@H]1[C@H]1[C@H]4[C@@H]([C@@H]3C1)[C@H]1[C@@H]4[C@H]3C[C@@H]1C=C3)[C@@H]1[C@@H]3[C@H]([C@H]2C1)[C@@H]1[C@H]3[C@@H]2C[C@H]1C=C2,C28H32,368.784
26982,[C@@H]1([C@@H](C1)/C=C/c1ccccc1)CC/C=C/CC[C@H]1[C@@H](C1)/C=C/c1ccccc1,C28H32,368.784
13112,c12c3c4[C@H]5C[C@@H]6c3c(c3c2[C@@H](C[C@@H]2c1c(c4CCC5)CCC2)CCC3)CCC6,C28H32,368.784
25480,[C@H](CCCCCCC=C)(CC1=CCc2c1cccc2)C1=CCc2c1cccc2,C28H32,368.784
22837,[C@H]1([C@H](c2ccc(C(C)C)cc2)C#CCCCCC#C1)c1ccc(C(C)C)cc1,C28H32,368.784
13108,[C@H]12c3c4[C@H](CC2)CC[C@@H]2c4c(c4c3c3[C@@H](C1)CC[C@@H]1c3c(c4)CCC1)CCC2,C28H32,368.784
24173,[C@@]12([C@]3(c4cc(c1cc(cc2ccc3cc(c4)C(C)(C)C)C(C)(C)C)C#C)C)C,C28H32,368.784
22328,C\1(=C/2\[C@@H](CCCC2)/C=C\c2ccccc2)/[C@H](CCCC1)/C=C\c1ccccc1,C28H32,368.784
14077,c12c(CCCC1)c(c(c(c2c1ccccc1)CCC)CCC)c1ccccc1,C28H32,368.784
19959,C12=C(/C(=C/CCc3ccccc3)/c3c(C(=C1CCCC2)CC)cccc3)CC,C28H32,368.784
4160,C(=CCCc1ccccc1)(CCCc1ccccc1)CCCc1ccccc1,C28H32,368.784
18586,[C@H]1([C@@H](CCC[C@H]1Cc1ccccc1)Cc1ccccc1)Cc1ccc(cc1)C,C28H32,368.784
22035,c1(c(CCCCC)cc2c(c1)cc1c(c2)cc2c(c1)cccc2)CCCCC,C28H32,368.784
20228,C(c1ccc(c2c(cc(c3ccc(C(C)(C)C)cc3)cc2)C=C)cc1)(C)(C)C,C28H32,368.784
17813,[C@H]1([C@@H](c2ccc(C(C)C)cc2)C#CCCCCC#C1)c1ccc(C(C)C)cc1,C28H32,368.784
13632,[C@@]12([C@@]3(C(=CCCCCC3)C1=CCCCCC2)c1ccccc1)c1ccccc1,C28H32,368.784
25956,C(c1ccc(cc1)/C(=C(/c1ccc(C(C)(C)C)cc1)\C#CC)/C#CC)(C)(C)C,C28H32,368.784
7263,[C@H]1([C@H]2[C@H]1CCCC2)[C@H]1c2c([C@@H]([C@@H]3[C@@H]4[C@H]3CCCC4)c3c1cccc3)cccc2,C28H32,368.784
17787,C1CC(=C)C(=C)CCc2ccc(CCC(=C)C(=C)CCc3ccc1cc3)cc2,C28H32,368.784
13630,[C@]12([C@@]3(C(=CCCCCC3)C1=CCCCCC2)c1ccccc1)c1ccccc1,C28H32,368.784
17733,c12c(cc3c(c2)cc2c(c3)c(ccc2C(C)C)CC)c(ccc1C(C)C)CC,C28H32,368.784
17730,c12c(cc3c(c2)cc2c(c(C(C)C)ccc2CC)c3)c(ccc1C(C)C)CC,C28H32,368.784
17812,[C@@H]1([C@H](c2ccc(C(C)C)cc2)C#CCCCCC#C1)c1ccc(C(C)C)cc1,C28H32,368.784
21451,[C@@]12([C@H](CCC3=C1CC[C@@]1([C@H](CC=C31)[C@@H](CCCC(C)C)C)C)CCCC2)C,C27H44,368.84799999999996
9299,C(/C(=C\CC/C=C/CC/C=C\CCC=C(C)C)/C)C/C=C/CCC=C(C)C,C27H44,368.84799999999996
12051,[C@@]12([C@]3([C@@H]([C@@]4(C(=CCC4)CC3)C)CC[C@@H]1[C@@]1([C@@H](CC2)C(CCC1)(C)C)C)C)C,C27H44,368.84799999999996
9300,C(/C(=C\CC/C=C/CC/C=C/CCC=C(C)C)/C)C/C=C\CCC=C(C)C,C27H44,368.84799999999996
10479,C(/C(=C/CC/C=C/CC/C=C/CCC=C(C)C)/C)C/C=C/CCC=C(C)C,C27H44,368.84799999999996
1783,[C@@]12([C@H]([C@H]3[C@H](CC2)[C@@]2(C(=CC=CC2)CC3)C)CC[C@@H]1[C@@H](CCCC(C)C)C)C,C27H44,368.84799999999996
11977,[C@]12([C@@H](C3=CC[C@H]4[C@]([C@@H]3CC2)(CCC4)C)CC[C@H]1[C@H](C)/C=C/[C@@H](C(C)C)C)C,C27H44,368.84799999999996
10477,C(/C(=C\CC/C=C/CC/C=C/CCC=C(C)C)/C)C/C=C/CCC=C(C)C,C27H44,368.84799999999996
22118,[C@@]12([C@H](C3=CC[C@@H]4[C@@]([C@H]3CC2)(CC=CC4)C)CC[C@@H]1[C@@H](CCCC(C)C)C)C,C27H44,368.84799999999996
29267,[C@@]12([C@H]([C@H]3[C@H](CC2)[C@@]2(C(=CC=CC2)CC3)C)CC[C@@H]1[C@@H](CCCC(C)C)C)C,C27H44,368.84799999999996
23770,[C@@]12([C@H](CCC3=C1CC[C@]13CCC(=C1C)[C@@H](CCCC(C)C)C)CCCC2)C,C27H44,368.84799999999996
30453,C(/C(=C/C(=C(/c1ccccc1)\C)/CCCCCC)/CCCC)CCCCC,C27H44,368.84799999999996
27788,[C@@]12([C@]3([C@H](CC[C@@H]1[C@@]1([C@@H](CC2)C(C(=C(C)C)CC1)(C)C)C)[C@H](CC3)C=C)C)C,C27H44,368.84799999999996
1653,[C@@]12([C@H]([C@H]3[C@H](CC2)[C@@]2(C(=CC3)C=CCC2)C)CC[C@@H]1[C@@H](CCCC(C)C)C)C,C27H44,368.84799999999996
10476,C(/C(=C\CC/C=C\CC/C=C/CCC=C(C)C)/C)C/C=C/CCC=C(C)C,C27H44,368.84799999999996
10478,C(/C(=C/CC/C=C\CC/C=C/CCC=C(C)C)/C)C/C=C/CCC=C(C)C,C27H44,368.84799999999996
4037,[C@]12([C@@H](CC[C@@H]1[C@@H](CCCC(C)C)C)C1=C(CC2)[C@@]2(C(=CCCC2)CC1)C)C,C27H44,368.84799999999996
9301,C(/C(=C\CC/C=C/CC/C=C\CCC=C(C)C)/C)C/C=C\CCC=C(C)C,C27H44,368.84799999999996
21697,[C@@H]12C3=C4[C@@H](C(CC1(C)C)(C)C)C(CC(C4=C3C(CC2(C)C)(C)C)(C)C)(C)C,C27H44,368.84799999999996
24293,[C@@]12([C@H]([C@H]3[C@@H]([C@@]4([C@@H](C=C3)CC=CC4)C)CC2)CC[C@@H]1[C@@H](CCCC(C)C)C)C,C27H44,368.84799999999996
9111,C1(=C(C(=C[C-]1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,C29H21-,369.727
