smiles,serial No. 
C1([C@@H]2[C@@H](C1)C(=C)CCC/C(=C\C2)/C)(C)C,5362885
C(CCCC)CCCC#CCC/C=C/CC,5362886
C(CC=C(C)C)/C(=C/C/C=C(/C)\C=C)/C,5362889
C1([C@H](C1)C/C(=C/C(=C)C)/C)(C)C,5362890
C(/C(=C/C)/C)C(=C)C(=C)C,5362891
[C@@H](/C(=C(/CC)\C)/C)(/C(=C/C)/C)C,5362915
C(C)(C)(C)/C=C/C#CC(C)(C)C,5362919
[C@]12(C(C1)(C)C)C(=C)C(CCC(C(=C2)C)(C)C)(C)C,5362927
C(CCCC/C=C/CCCCC(C)C)CCCCC,5363114
[C@@H](CCC)(C/C=C/CCC)C,5363240
[C@H](CCCC/C=C\C)(CCC)C,5363252
[C@H](CCC)(C/C=C/CCCC)C,5363253
[C@H](CCCC)(C/C=C/CCC)C,5363318
C(CCC/C=C/CCCCCCCC)C(C)C,5363319
[C@H](CCCC/C=C/CCCCCCCC)(CCC)C,5363323
C(CCCCCC)CCCC/C=C/CCCCC(C)C,5363330
C(CCCCC)CCC/C=C\CC(C)C,5363333
C(CC/C=C/CCC=C)CCC,5363382
C(CCC=C)C/C=C\CCCC,5363384
C(CCCCC=C)CCC/C=C/C,5363398
[C@H](CCCC)(CCC/C=C/C)C,5363424
C(CCC/C=C/C#C)CCC,5363492
C(CCCC/C=C/C#C)CCCC,5363493
[C@@]12([C@@H](CC=C2[C@@H](C)/C=C/[C@@H](C(C)C)C)c2c(CC1)c(c1c(c2)CCCC1)C)C,5363986
[C@]12([C@@H](CC[C@H]1[C@H](C)/C=C/[C@@H](C(C)C)C)c1c(CC2)c2c(cc1)CCCC2)C,5364046
C1(CC1)/C=C/C,5364359
C1C/C=C\CC/C=C\CC/C=C\1,5364361
C1CCCC/C=C/CCC1,5364362
C1CC=CCCC=C1,5364364
C1CCC/C=C\CC/C=C\CC1,5364368
C(CC)/C=C/CC=C,5364369
[C@H]1([C@@H](CCC=CCC1)C=C)C=C,5364371
C(C/C=C/C)/C=C/C,5364393
C(CC=C)/C=C/C,5364394
[C@H](C/C=C/C)(C)C=C,5364396
C(CCCC)CC/C=C/CCCC,5364421
C(CCCCC)CCC/C=C/CCC,5364426
C(CCCC)CC/C=C\CCC,5364427
C(CCCCC/C=C\C)CCCCC,5364428
C(CC/C=C/CCCCC)CCC,5364429
C(CCCCC)CCCC/C=C/C,5364435
C(CCCCC)CCC/C=C/CCCCCCCC,5364436
C(CCCC)CC/C=C\CCCC,5364437
C(CCCCC)CCC/C=C\CCC,5364441
C(CCCC)CC/C=C/CCC,5364443
C(CC/C=C/CCCC)CCC,5364444
C(CCC)C/C=C/CC,5364445
C(CC)/C=C\CCC,5364446
C(CCC)C/C=C/CCCC,5364447
C(CC/C=C/C)CC,5364448
C(C/C=C\CCCC)CC,5364449
C(CCCC)CCC/C=C\CC,5364450
C(CCC/C=C\C)CCC,5364451
C(CCCC)CCC/C=C/C,5364452
C(CCC)C/C=C\CC,5364453
C(C/C=C/CCC)CC,5364454
C(CCC)CC/C=C\C,5364455
C(C/C=C\CCC)CC,5364456
C(CC/C=C\CCC)CCC,5364457
C(CCC)C/C=C/CCC,5364458
C(CC/C=C\CCCC=C)CCC,5364461
C(CCCC=C)CC/C=C/CCCC,5364467
C1(CCCCC1)/C=C/CCCCC,5364470
C(CCC)C/C=C\CCCC,5364488
C(CCCCCC)CCCCC/C=C\CC,5364494
C(CCCC)CC/C=C\CCCCC,5364500
C(CCC)C/C=C\CCC,5364504
C(C/C=C\CC/C=C\CCCC)CC,5364518
C1(CCCCC1)C/C=C\C1CCCCC1,5364522
[C@@H](C(C)C)(C/C=C/C(C)C)C=C,5364528
C(/C=C/CC/C=C/C(C)C)(C)C,5364529
C1(CCCCC1)/C=C/CCCCCCC,5364533
C(CCC/C=C/CCCCCCC)CCCC,5364555
[C@H](CCC/C=C/CC)(CCC)C,5364556
[C@H](CCC/C=C\C)(CCC)C,5364557
C(CCCC/C=C\C)CCCC,5364558
C(CCC/C=C/C)CCC,5364559
C(CCCCCCC)CCCCC/C=C\CCCC,5364560
C(CCC/C=C\CCCCCC)CCCC,5364564
C(CCCC)C/C(=C/CCC)/C,5364589
C(CCC)CC/C=C/C,5364590
C([C@H](/C=C/CCC)C)CCCC,5364591
C(C/C=C/CCCC)(C)C,5364592
C(CCCC)C/C(=C\CCC)/C,5364593
C(C/C(=C/CCC)/C)CCC,5364594
C(CCCCC/C=C/CCCC)CCCCCC,5364598
C(CCC/C=C/CCCCCCCC)CCCC,5364599
C(CCC)C/C=C/CCCCC,5364637
C(/C(=C/CC)/C)CC,5364638
C(CCC)C/C=C\CCCCC,5364640
[C@H](CC)(/C=C\CCCC)C,5364641
[C@H](CC)(/C=C/CCCCC)C,5364642
C(CCC)/C(=C/CC)/CC,5364644
[C@H](C/C=C/C(C)C)(CC)C,5364645
[C@H](CCCC)(CC)/C=C/C,5364646
C(CCC)C/C=C(/CC)\C,5364647
C(CC/C=C\CCCCCC)CCC,5364650
C(CC/C=C/CCCCCC)CCC,5364651
C(CCC/C(=C/CCCCCCCC)/C)CCCCC,5364653
C(C/C=C/C(C)C)(C)C,5364654
C(C/C(=C/CCCC)/C)CCC,5364655
C(CCC)C/C=C(/CCC)\C,5364656
C(CC/C=C(/CCC)\C)CCC,5364657
C(CC/C=C\CCCC)CCC,5364658
C(CC/C=C(\CCC)/C)CCC,5364659
C(CCCC)C/C(=C/CCCCC)/C,5364660
[C@H](CCCC)(/C=C/CCC)C,5364662
[C@@H](CCC)(/C=C/CCCCC)C,5364663
C(CCC)/C(=C/CCC)/C,5364664
[C@H](CC)(/C=C/CC(C)C)C,5364668
[C@H](CC)(/C=C\CC(C)C)C,5364669
C(/C(=C/CC)/CC)CC,5364679
C(/C(=C/C(C)C)/CC)(C)C,5364683
[C@@H](CCCC/C=C\C)(CC)C,5364689
C(CC=C)/C=C\C,5364704
C(/C=C(/CC)\C)(C)C,5364721
[C@H](CC)(/C=C\CC)C,5364727
C(CC)/C=C(/CC)\C,5364732
C(CC/C=C/[C@@H](CC)C)CCC,5364733
C(CCCCC)[C@@H](C)/C=C/CC,5364738
C(/C(=C/CCC)/C)(C)C,5364739
C(CC/C=C(/CC)\C)CCC,5364743
C(CC/C=C\[C@@H](CC)C)CCC,5364744
C(CCCC)CC/C=C(/CC)\C,5364745
C(CCCCCC/C=C(/CCC)\C)CCCCCCC,5364753
C(C/C=C\C)C(=C)C,5364769
C1([C@H](C[C@H](C2CCCCC2)C)/C=C\C2CCCCC2)CCCCC1,5364773
[C@H](CC)(/C=C(/CC)\C)C,5364776
C\1/2=C(\CCCCCCCC1)/CCCCCCCCCCCC2,5364836
CC=C=C=CC,5364847
[C@H](CC)(C/C=C/C)C,5364849
C(C/C=C\C)(C)C,5364850
C(CC/C=C/CC(C)C)CCC,5364852
[C@H](CCCC)(CC/C=C/CC)C,5364860
[C@@H](CC/C=C\CCC)(CCC)C,5364862
C(CC(C)C)CCCC/C=C/C,5364863
[C@H](CCCC)(CC/C=C\CC)C,5364864
[C@@H](CCCC)(CC/C=C\C)C,5364865
C(CC/C=C/C)(C)C,5364870
C(CCC/C=C/CCC)(C)C,5364871
C(C(C)C)CCC/C=C/CCC,5364872
C(CCCC)CC/C(=C/CC)/C,5364873
C(CCCCC)CC/C=C(/CCCCCCC)\C,5364874
C(C/C=C\CCCC)(C)C,5364875
C(CCC/C=C(/CCCCCC)\C)CCCCC,5364876
C(CCCC/C=C/CC)C(C)C,5364880
C(CC/C=C\C(C)C)CCC,5364883
C(C/C=C\CCCCC)(C)C,5364884
C(CCCC/C=C\C)C(C)C,5364885
C(CCCC)CC/C=C/C(C)C,5364886
C(C/C=C/CCCCC)(C)C,5364887
C(CC/C=C\CCCCC)(C)C,5364888
C(C/C=C\CCCCC)(C)(C)C,5364933
C(C/C=C/CCCCC)(C)(C)C,5364936
[C@H](CCCCC)(C/C=C/CC)C,5364951
C(C/C=C\C)(C)(C)C,5364964
[C@@H](CCCCCC)([C@H](C)/C=C\C)C,5364969
C(/C(=C/C=C/C(C)(C)C)/C#CC(C)(C)C)(C)(C)C,5364982
[C@H](CCCCC)(C/C=C\C)C,5365001
[C@H](CCCC(C)C)(C/C=C/C(=C)C)C,5365006
[C@H](CCCCCC)(C/C=C/C)C,5365009
[C@H](CCCCC)(CC/C=C\C)C,5365042
[C@H](CCCCC)(CC/C=C/C)C,5365043
C([C@H](/C=C/CC(C)C)C)(C)(C)C,5365052
C(C/C(=C/C)/C)(C)(C)C,5365055
C(/C=C(/C(=C/C(C)(C)C)/CCCC)\CCCC)(C)(C)C,5365071
C(C(C)(C)C)(/C=C(/C(C)(C)C)\C)(C)C,5365072
C1(CCCCC=CC1)(C)C,5365085
C(C)(C)(C)/C=C/C=C/CCCC,5365100
C(C/C(=C/C(C)(C)C)/C)(C)(C)C,5365103
C(/C=C(\C(=C\C(C)(C)C)\c1ccccc1)/c1ccccc1)(C)(C)C,5365192
C(/C(=C(/C(C)(C)C)\c1ccc(cc1)c1ccccc1)/c1ccc(cc1)c1ccccc1)(C)(C)C,5365205
C(CC)C/C=C\C#CC,5365536
C(CC)C/C=C/C#CC,5365537
C(CCC/C=C\C#CC)CCC,5365539
C(CCC/C=C/C#CC)CCC,5365540
[C@@H]12C[C@@H](/C(=C/C)/C1)C=C2,5365543
C(/C=C/C)C=C,5365552
C(/C=C\C)C=C,5365553
C(CC=C)/C=C/C=C,5365557
C\1/2=C(\CCCCCCCCCC1)/C/C=C/CCCCC2,5365564
C(CCC=C)/C=C\CCCC=C,5365569
C(C/C=C\CCCC)C/C=C/CCCC=C,5365572
C(CCCC/C=C/C=C/CC)CCCC/C=C/C=C,5365574
C(CCCC/C=C\C=C/[C@@H](CC)C)CCCC,5365577
C(CC/C=C/C=C\CCC)CCC=C,5365581
C(CC/C=C/C=C\CCCC)CCC=C,5365582
C(CC/C=C/C=C\CCCCC)CCC=C,5365583
C(CCCCC=C)CCC/C=C/C=C\CCC,5365584
C(CCCCC=C)CCC/C=C/C=C\CCCC,5365585
C(CCC/C=C/CCCCCC)CCC/C=C/C=C,5365586
C(CC/C=C/CC)C/C=C/CC,5365588
C(CC/C=C/C=C\CC)CCC=C,5365590
C(C/C(=C/C)/C)CC(=C)C,5365591
C(C/C(=C\C)/C)CC(=C)C,5365592
C(CC)/C=C/C=C/CCC,5365595
C(C/C=C/CCC=C)/C=C/CCC=C,5365597
C(CCCC=C)CC/C=C/C=C,5365610
[C@@H]1(CCCCC=CC1)C=C,5365611
C1CCCC/C=C\CCC1,5365612
C(C/C=C\CC=C)CC=C,5365613
C1CCC/C=C/CC/C=C\CC1,5365615
C(CCC)C/C=C\CC/C=C/CCCC=C,5365621
C(CC/C=C/C)C/C=C/C,5365624
C1CCCCC/C=C/CCCC1,5365627
C(CCC)CC/C=C\CC=C,5365632
C1CCCC/C(=C(\CCC1)/C)/C,5365633
C1C/C=C\CCC/C=C\C1,5365639
C(CCCCC#C/C=C/CCC)CCCC,5365640
C1C[C@@H](C=CCCC1)C=C,5365641
C1CC/C=C/CC/C=C\C1,5365643
[C@H]12[C@@H]([C@@H]3[C@@H]1CCC=CCC3)CCC=CCC2,5365644
C1C(=CCCC=CC1)CC,5365653
C([C@@H](/C=C/CCCC)C=C)CCC,5365668
C(CCC/C=C\CCCCCC)CCC/C=C/C=C,5365680
C1(CCCCC1)/C=C/CCCC,5365684
C(/C=C(\CC)/C(=C)C)(C)C,5365688
[C@@H]1(CC=CCCC(=C1)C)C,5365691
C(=C\C)(/C)\C=C,5365694
C(CCCC)CC/C=C/C/C=C/CCCCC,5365698
[C@H]1(CC=CC[C@H](C=C1)C)C,5365701
C(CCCCC=C)CCC/C=C/C=C\CC,5365704
C1(CCCC1)/C=C/CC,5365707
C(=C\CC)(\CC)/C(=C)C,5365710
[C@H]1(CCCCCC=C1)CC=C,5365715
C(CC)/C=C(\CC)/C(=C)C,5365718
C1(=CCCCCCC1)C1=CCCCCCC1,5365719
C1(CCCCC1)/C=C/C=C/C1CCCCC1,5365721
[C@@H]1([C@@H](C=CCCC=C1)C)C,5365753
C(C/C=C\C)C/C=C\C,5365754
[C@@H]1([C@@H](CC1)/C=C/C)/C=C/C,5365755
C1CC=C(CCC=C1C)C,5365758
C1CC(=CCCC=C1C)C,5365761
C(CC)C/C=C/C=C/C,5365765
C(CCCCC=C)CCC/C=C/C=C\C,5365766
C(CC/C=C/C=C\C)CCC=C,5365768
C(CCC/C=C\C=C\C)CCC,5365771
[C@@H]1(CC/C(=C/CC/C(=C\C1)/C)/C)C(=C)C,5365775
[C@@H]1(CC/C(=C\CC/C(=C\CC/C(=C\C1)/C)/C)/C)C(=C)C,5365776
C1C/C=C(\CC/C=C(\CC/C=C\1/C)/C)/C,5365777
[C@H](CC=C)(C)/C=C/C,5365804
[C@H](C/C=C/C)(C)/C=C/C,5365808
C([C@@H](C)/C=C/C)[C@@H](C)C=C,5365812
C(CCC)C/C=C(/CCC=C(C)C)\C,5365828
C(C(C)C)(C)(C)/C=C/CCCC,5365833
C(C(C)C)(C)(C)/C=C\CCCC,5365834
C(CC[C@@H](C)/C=C/C)CCCCC,5365837
C(C[C@H](C)/C=C\C)CCCC,5365838
[C@@H](CCCCCC)([C@@H](C)/C=C/C)C,5365839
[C@@H]([C@@H](C)/C=C/C)(C)/C=C/C,5365848
C(/C(=C\CCC(=C)C)/C)CC=C(C)C,5365868
[C@]1([C@H]2[C@@H]([C@H]1/C=C(/CC/C=C(\CCC=C(C)C)/C)\C)C=C(CC2)C)(CCC=C(C)C)C,5365874
C(CC=C(C)C)/C(=C/CCC#C)/C,5365876
C(C/C=C/C)(C)(C)C=C,5365879
[C@H](C/C(=C/C[C@@H](C)C=C)/C)(C(=C)C)C,5365881
C(C/C(=C/C/C=C(\C)/C=C)/C)/C=C(/CCC=C(C)C)\C,5365883
C(/C(=C/Cc1ccccc1)/C)CC=C(C)C,5365894
C(C/C=C(/CCC=C(C)C)\C)/C(=C/CCC(=C)C=C)/C,5365895
C(CC=C(C)C)/C(=C/C)/C,5365898
C(C/C(=C/C)/C)(C)(C)C=C,5365899
C(CC=C(C)C)/C(=C/C=C/C=C(/CCC=C(C)C)\C)/C,5365927
C(CC)(CC)/C(=C/C)/CC,5365946
C(/C=C\CC)(C)C,5365948
[C@H](C(C)C)(/C=C/[C@@H](CC)C)C,5365950
C(C/C=C/C(C)C)CC,5365951
C(CC)(CC)/C=C/CCC,5365952
[C@@H](C(C)C)(/C=C/CC(C)C)C,5365953
[C@@H](CCCC)(/C=C/CCCC)C,5365957
C(C/C=C(/CCCC)\C)CCC,5365958
C(C/C=C(\CCCC)/C)CCC,5365960
[C@@H](CCCC)(/C=C\CCCC)C,5365961
[C@H](C(C)C)(/C=C/[C@@H](C(C)C)C)C,5365962
C(/C(=C\CCC)/C)(C)C,5365972
C(/C=C(/CC)\C)(C)(C)C,5365974
C(CCCCC)C[C@@H](C)/C=C/C,5365979
C(CCCC)CC/C=C\C(C)C,5365980
C(CCC)C/C=C/C(C)C,5365981
C(CCCCCCC)CCCCCC/C=C/CC,5365984
C(C/C=C(/CCC=C(C)C)\C)/C(=C/CC/C(=C/CC/C(=C/C)/C)/C)/C,5366013
[C@H](CCCCC)(CC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)C,5366018
C(/C=C/CCCC)(C)(C)C,5366032
C(/C=C/CCCCCC)(C)(C)C,5366033
[C@@H](C(C)C)(/C(=C/CCCCCCCCC)/C)C,5366035
C(/C(=C/[C@H](C(C)C)C)/C)(C)(C)C,5366082
[C@H](CCCC/C=C/CC)(CC)C,5366133
[C@@H](C/C=C/CCCCC)(CC)C,5366143
C(CCC/C(=C/C)/C)CCCC,5366144
[C@H](CCCC/C=C\CC)(CC)C,5366145
C(CCCC)CC/C(=C\C)/C,5366146
C(CCC/C(=C\C)/C)CCCC,5366147
[C@H](CCC/C=C\CCC)(CC)C,5366148
C(C/C(=C/C)/C)CC,5366149
C(CC/C(=C/C)/C)CCC,5366150
[C@@H](C/C=C\CCCCC)(CC)C,5366151
[C@H](CCCCC/C=C\C)(CC)C,5366153
[C@H](CCCCC/C=C/C)(CC)C,5366154
[C@H](CC/C=C\CCCC)(CC)C,5366159
[C@H](CCC[C@@H](CCC/C(=C/C)/C)C)(CCCC(C)C)C,5366161
C(CC#C/C=C\C)C,5367022
[C@H](C)(/C=C/C=C)C=C,5367027
C1C/C(=C\C=C/CC/C(=C/1)/C)/C,5367028
C(C)/C=C\C#CCC,5367081
C(C)/C=C/C#CCC,5367082
C(=C\C#C)/C=C,5367222
C1CC=CC=CC=C1,5367249
C1C=CCC=CC=C1,5367250
C(CC/C=C\C=C\C#C)CC,5367253
C(CC/C=C/C=C/C#C)CC,5367254
[C@H](CCC)(/C=C/CCCC)C#C,5367312
C(CC/C=C/C#C)CC,5367313
C(CCC)CC/C=C/C#CCCC,5367314
C(=C\C#CC)/C,5367317
C(C/C=C\C#C)C,5367319
C(CCCC)CCC/C=C/C#CCC,5367321
C(CCCC)CCC/C=C\C#C,5367322
C12(CC1)CCC/C=C\CC/C=C\2,5367330
[C@@H]1([C@@H](C1)C=C)/C=C\CCCC,5367331
C(CCCC#C/C=C\C)CCC,5367332
[C@]12(C(C1)(C)C)CC/C=C\CC/C=C/C2,5367333
C(CC/C=C\C#C)CC,5367336
C(CCC#C/C=C\CC)CC,5367337
C(CCCC/C=C/C#CCCC)CCCC,5367338
C(CCC/C=C\C#C)CCC,5367343
C(CCC)CC/C=C\C#C,5367344
C(CCC)CC/C=C/C#C,5367345
C(CCCC)CCC/C=C/C#C,5367346
C(CCCC/C=C\C#C)CCCC,5367347
C1CC=CCC=CC1,5367363
C1CCCC/C=C/C=C\CCC1,5367370
C(CCC)CCC#C/C=C\CCC,5367372
C1[C@@H](C=CCCCC1)C(=C)C,5367373
C(CCC)CCC#C/C=C/CCC,5367374
C1C/C=C\CC/C=C\C/C=C\C1,5367375
C(CCCC#C/C=C/CCCC)CCC,5367376
C(CCCCC#C/C=C\CCC)CCCC,5367377
C(=C\C=C)(\C)/C=C,5367380
C(/C=C/C=C)C=C,5367381
C(/C=C/C)/C=C/C=C,5367382
C(CC/C=C/C#CCC)CC,5367385
C(CC)CC#C/C=C\C,5367386
C(CC)CC#C/C=C/C,5367387
C(/C=C/C)/C=C\C=C,5367388
C(=C\C=C)(/C)\C=C,5367389
C(=C\C)/C=C/C=C,5367390
C(=C)(/C=C/C=C)C,5367392
C(/C=C\C=C/C=C)C,5367394
C(C)/C=C\C#C,5367401
C(C)/C=C/C#C,5367402
C1(CCC1)/C=C\C=C,5367403
C(=C\C)(\C)/C#C,5367404
[C@@H]1([C@@H](CC1)C=C)/C=C/C=C,5367405
C(CCCC)CCC/C=C\C#CCC,5367406
C(CC/C=C/C=C\C=C)CC,5367410
C(CC/C=C/C=C/C=C)CC,5367412
C(=C\C)(/C)\C#C,5367413
C(CC/C=C\C#CCC)CC,5367414
C(=C\C=C)\C=C,5367415
C(CCC)CC/C=C/C=C/C=C,5367416
C(=C\C=C)/C=C,5367417
[C@@H]1([C@@H](C1)C=C)/C=C/CCCC,5367418
C(CCCC#C/C=C/C)CCC,5367421
C(CCCCC)CCCCC#C/C=C\C,5367422
[C@@H]1(CCC[C@H](/C=C\C(=C(C)C)CC1)C)C,5367423
[C@@H]1([C@@H](C=CC1)/C=C\CC)C=C,5367427
[C@@H]1([C@@H](C1)C=C)/C=C\C=C/CC,5367428
[C@@H]1(CC=CCC=C1)/C=C\CC,5367429
C(/C=C/C/C=C/C=C/C=C)C,5367430
[C@H]12[C@H]3[C@@H]([C@H](C1)CC2)C/C=C\CC/C=C\C3,5367431
C(C/C=C\C#CCCC)C,5367435
[C@H]1([C@@H](C)C=C)CC=CCCC=C1,5367436
[C@@H]1(CC=CCC=C1)/C=C/CC,5367437
C(C/C=C/C#CCCC)C,5367440
C(CCCC)CCCC#C/C=C\CC,5367442
C(CC)C/C=C\C#C,5367443
C(CCCC)CCCC#C/C=C/CC,5367444
C(CCC/C=C\C#CCCCC)CCC,5367446
C(CC)C/C=C\C#CCCCC,5367447
C(CCCCCC#C/C=C\CC)CCCCC,5367448
C(CCC#C/C=C/CC)CC,5367449
[C@H]12CC1=CCCCCC2,5367451
C(CC)C/C=C/C=C\C=C\C,5367452
C(CCC)CC/C=C\C#CCCC,5367453
C(C/C=C/C=C\CCC=C)CC,5367454
C1C/C(=C\C)/C=CC1,5367455
C(C/C=C/C#C)C,5367456
C1C/C=C(/C=C\CC/C=C/CC/C=C\1)\C,5367458
[C@@H]1(CCCC=C1)/C=C/C(C)C,5367467
[C@H]1(CCC=C/C/1=C\C)CC,5367469
C(/C=C/C=C/C=C)C,5367474
C(/C=C\C=C\C=C)C,5367475
C1/C(=C\C)/CC=CC1,5367476
[C@H]12[C@H]3[C@H]([C@@H]1C=CCCCC2)C=CCCCC3,5367478
[C@@H]12[C@@H](C1)CCC=CCC2,5367503
C1(CCC1)/C=C/C=C,5367506
[C@@H]1([C@@H](CC1)/C=C/C=C)/C=C/C=C,5367507
[C@@H]1(CCC=CC1)/C=C/[C@H]1CCC=CC1,5367508
C1([C@@H]2[C@@H](C1)C/C=C\CC/C=C\C2)(C)C,5367509
C1C/C=C/CC/C=C\C=C\CC/C=C\1,5367511
C(=C\C#CC)\C,5367513
C(C(=C)C)/C=C/C,5367524
C(=C\C)(/CC=C)\C,5367525
C(/C=C/C)/C=C/C,5367527
[C@H](CC)(/C=C/C)C=C,5367529
C(C/C=C/CC=C)/C=C\CCC,5367542
C(/C=C/C=C/C)C,5367544
C(/C=C/CC=C)C,5367564
C1([C@@H](/C=C\C2CCCCC2)C)CCCCC1,5367567
[C@@H]1(CCC(=CC1)C)/C(=C/CC/C(=C/CCC(=C)C)/C)/C,5367568
[C@H](C/C=C/C(=C)C)(C)C=C,5367571
[C@@H]1([C@@H](CCCC1)C/C=C/C)C/C=C/C,5367574
[C@@H]1(CC/C(=C\C(C)C)/C1)C,5367577
C1CCCC/C(=C\CCCC1)/C,5367578
[C@H](/C=C/CC)(C)C=C,5367580
C1CCCC/C=C(\CCC1)/C,5367581
C(C/C=C/C=C/C)C,5367588
C(C/C=C/C(=C)C)C(=C)C,5367594
C1([C@H]2[C@H](C1)/C(=C\CC/C(=C\C2)/C)/C)(C)C,5367602
[C@]12([C@@H](CC[C@@H]1[C@@H](C)/C=C/CC(C)C)CCCC2)C,5367606
C(=C/C=C/C)(C)C,5367611
C(=C\C)(/C=C/C)\C,5367612
C(=C\C)(/C(=C)C)\C,5367615
C(C/C=C/CC/C=C/C/C(=C/C)/CC)(CC)CC,5367625
C1(=C(CCC=CCC1)C)C,5367683
[C@H](C/C=C(\C)/C=C/C)(C)/C=C/C,5367686
C(C(C)C)(C)(C)/C=C/C,5367737
[C@H](C/C=C/C)(C=C(C)C)C,5367741
C1([C@H](CCC2CCCCC2)/C=C\C2CCCCC2)CCCCC1,5367756
C(/C=C(\C(=C/C(C)(C)C)\CCCC)/CCCC)(C)(C)C,5367803
C1CCC/C(=C(\CCCC1)/C)/CC,5367865
C1CC=CCCC(=C)C1=C,5368204
C1C/C=C/CCC#CCC/C=C/1,5368205
C1C(=C=CC)CC(=C)CC=CC1,5368213
C(C/C=C/C)c1ccccc1,5368248
C(C/C=C\C)c1ccccc1,5368251
C(C(=C)C)/C=C/C(=C)C,5368331
C\1/2=C(\CCCCCC#CCCCCC1)/CC=CCC/C=C/C2,5368333
[C@@H]1(CC=CCC=C1)/C=C\C=C,5368336
[C@@H]1(CC=CCC=C1)/C=C/C=C,5368337
[C@@H]1([C@@H](C=CC1)/C=C/C=C)C=C,5368338
C1CC/C/2=C(\CCCCC/C/3=C(\CC1)/CC=CCC/C=C/C3)/CC=CCC/C=C/C2,5368339
C(CCC#C/C=C/C#C)CC,5368349
C(CCC#C/C=C\C#C)CC,5368351
C/C=C/C#CC=C,5368356
C1/C(=C\C=C)/C=C1,5368360
C1CC(=C)C=CC=CC1,5368365
C(C/C=C/CC)c1ccccc1,5368383
C(C/C=C/CCC)c1ccccc1,5368384
C1CC=C=CCCC=C1,5368391
[C@H]12[C@@H](CC1=CCCC2)/C=C/C,5368398
C1/C=C\C/C=C/C/C=C\C/C=C/1,5368407
C(C/C=C/C)/C=C/C/C=C/c1ccccc1,5368425
C1(CC1)/C(=C/C#CC1CC1)/C,5368426
[C@H](c1ccccc1)(/C=C/CCc1ccccc1)C,5368438
C(=C\C=C\C(=C)C)(\C)/C=C,5368451
C(C/C=C/c1ccccc1)/C=C/CCC=C,5368474
C(C/C=C/C/C=C/c1ccccc1)CC=C,5368475
C(C/C=C/Cc1ccccc1)c1ccccc1,5368485
[C@H]12C[C@H](/C(=C/C)/C1)C=CC=C2,5368487
C1([C@@H](CC/C/1=C\c1ccccc1)C)(C)C,5368488
[C@@]12([C@@H](CC/C/2=C\c2ccccc2)CCCC1)C,5368489
C(c1ccccc1)C/C=C/C=C,5368536
[C@@]12(C[C@@H]3C[C@H](C1)C[C@H](C2)C3)/C=C/C,5368548
C1(CCCCC1)/C(=C(/C1CCCCC1)\c1ccccc1)/c1ccccc1,5368628
C1CC=CC=CCC1=C,5368714
C1(C/C=C/CC/C=C\CCC1=C)(C)C,5368732
C1(=C(C)C)CC/C=C\CC/C=C/CC1,5368733
C1(CC=C1C/C=C/CCCC=C)(C)C,5368735
C(C/C=C/C=C(C)C)/C=C/CCC=C,5368737
C(C)(C)(C)/C=C\C#CCCCC,5368739
C(=C\C=C\C)/C=C/C,5368766
C(C)(C)/C=C\C#CC(C)C,5368770
C(CCC/C=C/C#CCCCC)CCC,5368771
[C@@H]1(CC/C/1=C/C)C=C,5368772
C1C/C(=C/C)/C/1=C\C,5368774
C(/C(=C/C(=C)C)/C)C(=C)C,5368777
C1CCC=C/C(=C/C)/C1,5368778
C1CC(=CCC/C/1=C\C)C,5368779
C(/C(=C\CC)/C#CCCC)C,5368780
C(/C(=C/CC)/C#CCCC)C,5368781
C1(C/C=C(/C/C=C\[C@@H](C/C=C/1)C)\C)(C)C,5368783
C1(CC/C(=C/C/C=C(\C/C=C\1)/C)/C)(C)C,5368784
C(C)(C)(C)C#C/C=C\CCCC,5368806
[C@@H]1([C@@H](C=CCC1)/C(=C/C)/C)C=C,5368809
C1C/C(=C\C)/C=C1C,5368810
C(=C/C=C/C(=C/C)/C)(C)C,5368821
C(C1=CCCC=CCC1)(C)(C)C,5368909
[C@H](C(=C)C)(C)/C=C/C,5368910
C(/C=C/C=C/C(C)C)(C)C,5368912
C(C)(C)/C=C/C(=C)C,5368934
C(CC)(C)(C)/C=C/C=C,5368940
C(CCC)CC/C=C/C=C/C(C)C,5368943
C(CC)/C(=C/C=C)/C,5368944
[C@H]12[C@@H](C[C@H](C1)CC2)C/C(=C/c1ccccc1)/C,5368949
C(C)(C)(C)/C=C/C=C,5368952
C(=C(C)/C=C/C)(C)C,5368953
C(=C\C)(\C(=C/C)\C)/C,5368954
C(=C\CC)(/CC)\C(=C)C,5368955
C(=C\CC)(/C(=C/CC)/CC)\CC,5368963
[C@@H]1(C(C1)(C)C)C(C)(C)/C=C/CC,5368976
C(=C\C)(\C(=C\C)\C)/C,5368977
C([C@H]1CC=CCCC=C1)(C)(C)C,5368978
C(CC)(/C(=C/C)/C)(C)C,5369064
C(/C(=C\C)/C)(C)(C)C,5369065
C(/C(=C/C)/CC)(C)(C)C,5369078
C(Cc1ccccc1)C/C=C/CC,5369433
C(Cc1ccccc1)C/C=C/C,5369434
C(CC/C=C/C)Cc1ccccc1,5369437
C(=C\C#CC=C)/C=C,5369442
C(C/C=C/Cc1ccccc1)CC,5369450
C(CC/C=C/c1ccccc1)(C)C,5369451
